id,dt,num_RV,num_samples,MCMC,unimodal
2128118572477647360,23.92996527777778,3,256,0,0
2128118778636074240,764.9921527777777,3,256,0,0
2128118881715293440,1.00875,4,256,0,0
2128119087873694208,27.001469907407408,3,256,0,0
2128119087873695232,382.0549537037037,3,256,0,0
2128119190952918016,29.975289351851853,3,256,0,0
2128119190952920192,294.1306134259259,3,256,0,0
2128119568910037632,0.9923958333333334,4,256,0,0
2128119878147692160,97.36479166666666,4,256,0,0
2128120221745116416,0.9923958333333334,6,3,0,0
2128120256104862464,737.0389814814815,3,256,0,0
2128120256104865536,359.08546296296294,3,256,0,0
2128120286164390400,1.00875,3,256,0,0
2128120324824363136,30.976712962962964,3,256,0,0
2128120359184082944,97.41747685185184,6,256,0,0
2128120393543835648,0.9923958333333334,6,256,0,0
2128120393543837184,33.87524305555556,4,256,0,0
2128120565342516736,92.39806712962962,5,256,0,0
2128120634061986560,380.0353935185185,3,256,0,0
2128120668421736832,30.976712962962964,3,256,0,0
2128120702781492352,38.99476851851852,3,256,0,0
2128121080733055104,380.0353935185185,3,256,0,0
2128121080738610176,207.09883101851852,3,256,0,0
2128121286891350656,0.9923958333333334,6,256,0,0
2128121385676132736,145.9272337962963,5,256,0,0
2128121458695701888,113.69934027777778,6,0,1,1
2128121493055452800,29.93925925925926,3,256,0,0
2128121493055456512,92.40960648148148,3,256,0,0
2128121561774912128,208.10015046296297,3,256,0,0
2128121664854134144,26.009988425925926,5,256,0,0
2128121802293106048,30.976712962962964,4,256,0,0
2128121836652852864,357.08181712962966,3,256,0,0
2128121901072299904,0.9923958333333334,6,256,0,0
2128121935432044288,114.70065972222223,3,256,0,0
2128121974091822208,0.9923958333333334,5,256,0,0
2128121974091825280,30.976712962962964,3,256,0,0
2128122004151549184,710.1535532407407,3,256,0,0
2128122111525188096,20.949930555555557,5,256,0,0
2128122248964213632,378.03174768518517,4,256,0,0
2128122248969727360,26.009988425925926,3,256,0,0
2128122420768297216,0.9923958333333334,6,256,0,0
2128122730005939584,0.9923958333333334,6,243,0,0
2128122867439085440,0.9923958333333334,6,256,0,0
2128123073603373952,145.9272337962963,3,256,0,0
2128123211042311552,114.70065972222223,3,256,0,0
2128123485920186112,382.0549537037037,3,256,0,0
2128123520279912320,382.9652199074074,3,256,0,0
2128123554639659392,38.99476851851852,3,256,0,0
2128123692072778624,797.8527430555556,3,256,0,0
2128123726438336000,29.975289351851853,3,256,0,0
2128123760799115776,29.975289351851853,3,256,0,0
2128124585431880704,83.06648148148147,3,256,0,0
2128124929029257728,83.06648148148147,4,256,0,0
2128124963389009792,1.00875,7,256,0,0
2128125135187725696,0.9923958333333334,6,256,0,0
2128125135187726080,247.09491898148147,3,256,0,0
2128125165246890880,24.97253472222222,5,5,0,0
2128125375705878528,27.001469907407408,7,0,1,1
2128125577563746304,361.1050231481481,3,256,0,0
2128125856742195456,0.9923958333333334,7,256,0,0
2128126165979845376,20.949930555555557,3,256,0,0
2128126436558091776,537.224849537037,3,256,0,0
2128126509578874624,382.0549537037037,3,256,0,0
2128126647016213248,39.99619212962963,3,256,0,0
2128127196771758208,361.1050231481481,3,256,0,0
2128127506009807232,0.9923958333333334,7,5,0,0
2128127849606776704,378.03174768518517,3,256,0,0
2128127883966516608,146.92855324074074,4,256,0,0
2128128124484679168,0.9923958333333334,7,256,0,0
2128128261923639424,1.00875,4,256,0,0
2128128296283380480,30.976712962962964,5,211,0,0
2128128326343141760,27.001469907407408,3,256,0,0
2128128360702575616,289.1638888888889,3,256,0,0
2128129086557384704,294.1306134259259,3,256,0,0
2128129292715809920,359.08546296296294,3,256,0,0
2128129498874247168,97.36479166666666,4,256,0,0
2128129842471629440,1.00875,7,2,0,1
2128130048630053888,564.2263194444445,4,76,0,0
2128130048630054784,382.0549537037037,3,256,0,0
2128130082989794048,564.2263194444445,3,256,0,0
2128130117349530368,38.99476851851852,3,256,0,0
2128130323508364416,357.08181712962966,3,256,0,0
2128130529666798336,382.0549537037037,3,256,0,0
2128130632746046592,24.97253472222222,3,256,0,0
