id,MCMC,unimodal,P_median,P_lower,P_upper,P_std,e_median,e_lower,e_upper,e_std
2128095723251310464,1,1,7.297185646966877,2.070827331568381e-05,1.792345840900822e-05,1.9095189237734165e-05,0.032160908589694524,0.03214142361199832,0.003351214261672446,0.01741993580803191
2128096616604445440,0,0,77.75175258348722,76.22966426953155,2767.512399316715,2316.1125573837635,0.18430323213210678,0.14070381613559274,0.25219528172522043,0.18960547457693705
2128097333857245184,0,0,28.409014148292385,26.87663980739848,149.6802875988504,690.9604426089808,0.2014853564571283,0.15552093767414057,0.25277390153999235,0.19239695763064255
2128097441238130432,0,0,1.4949181619976586,1.1980403410364442,1.5230236515334314,1.5906027385432324,0.15228809697794582,0.11335517110895292,0.1931762586623741,0.16485290966861194
2128097750468944512,0,0,1.7256508144386926,1.4197439705983894,1.3419816804504905,1.421214507691975,0.17583690133363677,0.13987742727164812,0.22804159764243348,0.17379010733629555
2128098261570356992,0,0,22.228075358498153,20.888545290935777,74.3143802755634,92.79463541452105,0.19425958291232964,0.14842559437233505,0.2495303066687729,0.1951933054457107
2128098295929917440,0,0,4448.729001133143,3654.4852532559034,3794.3901654613846,3137.7195676616184,0.18942251392462464,0.14929458463508202,0.26838363560930023,0.20153987755149255
2128098849987500160,0,0,1289.0049963149318,1081.1393435435089,6359.876188898415,3264.7624561931466,0.2367224968838253,0.17457117902234656,0.2204398740071361,0.19242455997501834
2128099502815725952,0,0,1.5156155427220672,1.266314632842193,5.460161376606749,58.57643505389946,0.1768694390315523,0.1330423454615074,0.2275550676177933,0.18366601595814147
2128099640261435008,0,0,360.42502316659017,335.1878455703101,5095.900024251907,2749.094359611629,0.18362380828524294,0.15460544677218307,0.23099568461297765,0.1820044601107255
2128099880772897280,0,0,0.9676082681510336,0.7784161721127081,7.397826641773555,13.865390895063731,0.16386500003400378,0.11932732448409669,0.3091917638023264,0.19938752947714572
2128099983858866816,1,1,0.7079052961706704,3.030864736963679e-07,1.8443606816131997e-05,8.495342714442546e-06,0.7116126300462063,0.2695942517996911,0.002696349147696897,0.1238499801505905
